ministry,publish_date,report_title,contractor_name,department,url
METI,2023-03-23,令和３年度サイバー・フィジカル・セキュリティ対策促進事業（中小企業が開発するＩｏＴ機器に関する調査事業）報告書,三菱総合研究所,"商務情報政策局
サイバーセキュリティ課",https://www.meti.go.jp/meti_lib/report/2021FY/000643.pdf
METI,2023-03-23,令和３年度サイバー・フィジカル・セキュリティ対策促進事業（ＳＢＯＭを導入・活用するサプライチェーンモデルの構築に向けた調査・実証事業）報告書,三菱総合研究所,"商務情報政策局
サイバーセキュリティ課",https://www.meti.go.jp/meti_lib/report/2021FY/000644.pdf
METI,2023-03-23,令和３年度サイバー・フィジカル・セキュリティ対策促進事業（工場等の製造現場におけるサイバーセキュリティ確保に向けた調査）報告書,三菱総合研究所,"商務情報政策局
サイバーセキュリティ課",https://www.meti.go.jp/meti_lib/report/2021FY/000645.pdf
METI,2023-03-23,令和３年度我が国におけるデータ駆動型社会に係る基盤整備（電子商取引及びＡＩガバナンスについての在るべきルールに関する調査研究）調査報告書,みずほリサーチ&テクノロジーズ,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000646.pdf
METI,2023-03-23,令和３年度被災地域の経済産業活性化対策調査（令和３年度福島ロボットテストフィールドの持続的運営に向けた調査事業）調査報告書,有限責任監査法人トーマツ,"大臣官房福島復興推進グループ
福島新産業・雇用創出推進室",https://www.meti.go.jp/meti_lib/report/2021FY/000647.pdf
METI,2023-03-23,令和３年度産業経済研究委託事業（自治体のドローン・自動配送ロボット等の利活用促進に向けた調査）調査報告書,一般社団法人救急医療・災害対応無人機等自動支援システム活用推進協議会,"製造産業局
産業機械課次世代空モビリティ政策室",https://www.meti.go.jp/meti_lib/report/2021FY/000648.pdf
METI,2023-03-23,令和３年度製造基盤技術実態等調査（空飛ぶクルマの実現に向けた技術開発及び制度整備に関する調査）調査報告書,三菱総合研究所,"製造産業局
産業機械課",https://www.meti.go.jp/meti_lib/report/2021FY/000649.pdf
METI,2023-03-23,令和３年度地域企業デジタル経営強化調査・広報事業（地域企業のＤＸ促進に向けた支援主体の活動調査及びＤＸ理解促進事業）最終報告書,デロイトトーマツコンサルティング合同会社,"地域経済産業グループ
地域企業高度化推進課",https://www.meti.go.jp/meti_lib/report/2021FY/000650.pdf
METI,2023-03-16,令和３年度デジタル取引環境整備事業（デジタル市場に係るルール整備の在り方に関する調査）調査報告書,野村総合研究所,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000619.pdf
METI,2023-03-16,令和３年度ヘルスケアサービス社会実装事業(需要環境整備等事業)調査報告書,日本総合研究所,"商務・サービスグループ
ヘルスケア産業課",https://www.meti.go.jp/meti_lib/report/2021FY/000630.pdf
METI,2023-03-16,令和３年度産業保安等技術基準策定研究開発等（製品安全対策優良企業表彰等）【調査報告書】,MS&ADインターリスク総研,"産業保安グループ
製品安全課",https://www.meti.go.jp/meti_lib/report/2021FY/000632.pdf
METI,2023-03-16,令和３年度重要技術管理体制強化事業（国内半導体製造装置の後工程における産業競争力上重要な要素技術の調査）報告書,野村総合研究所,"製造産業局
産業機械課",https://www.meti.go.jp/meti_lib/report/2021FY/000633.pdf
METI,2023-03-16,令和３年度石油・ガス供給等に係る保安対策調査等事業（石油・天然ガス開発に係る保安動向調査）報告書,一般財団法人エンジニアリング協会,"産業保安グループ
鉱山・火薬類監理官付",https://www.meti.go.jp/meti_lib/report/2021FY/000634.pdf
METI,2023-03-16,令和３年度石油・ガス供給等に係る保安対策調査等事業（鉱山における危害防止のための実態調査）事業報告書,SOMPOリスクマネジメント,"産業保安グループ
鉱山・火薬類監理官付",https://www.meti.go.jp/meti_lib/report/2021FY/000635.pdf
METI,2023-03-16,令和３年度製造基盤技術実態等調査（国内外の繊維産業に関する調査）調査報告書,日本総合研究所,"製造産業局
生活製品課",https://www.meti.go.jp/meti_lib/report/2021FY/000636.pdf
METI,2023-03-16,令和３年度重要技術管理体制強化事業（合成生物学の実態調査及びそれに係る重要技術・新興技術等の動向調査）調査報告書 ,三菱ケミカルリサーチ,"貿易経済協力局
貿易管理部安全保障貿易管理政策課技術調査室",https://www.meti.go.jp/meti_lib/report/2021FY/000637.pdf
METI,2023-03-16,令和３年度重要技術管理体制強化事業（５Ｇ６Ｇ通信分野に係る技術基盤等の動向調査）調査報告書,サイバー創研,"貿易経済協力局
貿易管理部安全保障貿易管理政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000638.pdf
METI,2023-03-10,令和３年度産業経済研究委託事業（自律移動ロボット又はデジタル技術を活用したモビリティの将来像の具体化に関する調査）報告書,三菱総合研究所,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000620.pdf
METI,2023-03-10,令和３年度デジタル取引環境整備事業（「Ｔｒｕｓｔｅｄ　Ｗｅｂ」の実現に向けた技術動向調査）,日本総合研究所,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000621.pdf
METI,2023-03-10,令和３年度省エネルギー等に関する国際標準の獲得・普及促進事業委託費（国際ルールインテリジェンスに関する調査（システムオブシステムズの安全性・信頼性確保））報告書,三菱総合研究所,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000622.pdf
METI,2023-03-10,令和３年度産業経済研究委託事業（アジャイル・ガバナンスの実践事例調査）調査報告書,みずほリサーチ&テクノロジーズ,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000623.pdf
METI,2023-03-10,令和３年度デジタル取引環境整備事業（デジタル時代におけるルール整備の在り方に関する調査）調査報告書,國峯法律事務所,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000624.pdf
METI,2023-03-10,令和３年度デジタル取引環境整備事業（デジタルプラットフォームにおける商取引の実態把握及び経済分析）調査報告書,みずほリサーチ&テクノロジーズ,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000625.pdf
METI,2023-03-10,令和３年度デジタル取引環境整備事業（ＯＳ等の競争評価に向けた市場動向調査）業務報告書,東京商工リサーチ,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000626.pdf
METI,2023-03-10,令和３年度デジタル取引環境整備事業（データ活用・流通に係るプライバシー関連調査・検討会運営）調査報告書,一般財団法人日本情報経済社会推進協会,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000627.pdf
METI,2023-03-10,令和３年度デジタル取引環境整備事業（アプリストアを利用するアプリ開発事業者向け相談窓口の設置等を通じた課題収集・整理に関する事業）事業報告書,一般社団法人モバイル・コンテンツ・フォーラム,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000628.pdf
METI,2023-03-10,令和３年度デジタル取引環境整備事業（ＥＣモールを利用する出店者・出品者向け相談窓口の設置等を通じた課題収集・整理に関する事業）実績報告書,公益社団法人日本通信販売協会,"商務情報政策局
情報経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000629.pdf
METI,2023-03-02,令和３年度地域経済産業活性化対策調査（沖縄地域における水素ステーション設置に係る最適地等調査）調査報告書,一般財団法人南西地域産業活性化センター,"内閣府沖縄総合事務局
経済産業部エネルギー・燃料課",https://www.meti.go.jp/meti_lib/report/2021FY/000601.pdf
METI,2023-03-02,令和３年度地域経済産業活性化対策調査（沖縄県内における環境・エネルギー分野等のカーボンニュートラルに関するビジネス実態調査）報告書,環境エネルギー総合研究所,"内閣府沖縄総合事務局
経済産業部エネルギー・燃料課",https://www.meti.go.jp/meti_lib/report/2021FY/000602.pdf
METI,2023-03-02,令和３年度内外一体の経済成長戦略構築にかかる国際経済調査事業（世界経済の長期トレンドに関する調査）,三菱UFJリサーチ&コンサルティング,"通商政策局
企画調査室",https://www.meti.go.jp/meti_lib/report/2021FY/000603.pdf
METI,2023-03-02,令和３年度「ドイツにおける中小企業の研究開発投資が当該企業の海外展開に及ぼす影響とドイツにおける海外展開支援施策の現状に関する調査」事業報告書,三菱総合研究所,"中小企業庁
経営支援部創業・新事業促進課海外展開支援室",https://www.meti.go.jp/meti_lib/report/2021FY/000606.pdf
METI,2023-03-02,令和３年度東日本大震災グループ補助金交付先アンケート調査（中小企業等グループ施設等復旧整備補助金）令和３年８月実施,南北社,"東北経済産業局
産業部産業振興課東日本大震災復興推進室",https://www.meti.go.jp/meti_lib/report/2021FY/000609.pdf
METI,2023-03-02,令和３年度重要技術管理体制強化事業（我が国におけるX線CTを用いたCPE体制構築可能性調査）調査報告書（公開版）,サイバー・フィジカル・エンジニアリング技術研究組合,"貿易経済協力局
貿易管理部安全保障貿易管理政策課技術調査室",https://www.meti.go.jp/meti_lib/report/2021FY/000611.pdf
METI,2023-03-02,令和３年度エネルギー需給構造高度化対策に関する調査等事業（特定荷主等のエネルギーの使用の合理化の評価のあり方に関する調査）報告書,三菱総合研究所,"資源エネルギー庁
省エネルギー・新エネルギー部省エネルギー課",https://www.meti.go.jp/meti_lib/report/2021FY/000612.pdf
METI,2023-03-02,令和３年度固定価格買取制度等の効率的・安定的な運用のための業務（中部経済産業局の固定価格買取制度における事業計画実施状況等の円滑な遂行に関する調査）報告書,ジェック経営コンサルタント,"中部経済産業局
資源エネルギー環境部エネルギー対策課",https://www.meti.go.jp/meti_lib/report/2021FY/000614.pdf
METI,2023-03-02,令和３年度産業経済研究委託事業（経済産業政策・第四次産業革命関係調査事業費（組織のパフォーマンス向上に関する調査研究））公表用調査報告書,富士フイルムビジネスイノベーションジャパン,"大臣官房
秘書課",https://www.meti.go.jp/meti_lib/report/2021FY/000615.pdf
METI,2023-03-02,令和３年度重要技術管理体制強化事業（諸外国における鉱物資源戦略調査）報告書,日鉄総研,"貿易経済協力局
貿易管理部安全保障貿易管理政策課技術調査室",https://www.meti.go.jp/meti_lib/report/2021FY/000616.pdf
METI,2023-03-02,令和３年度重要技術管理体制強化事業（国際レジームリスト品に係る動向等調査）報告書,三菱ケミカルリサーチ,"貿易経済協力局
貿易管理部安全保障貿易管理政策課技術調査室",https://www.meti.go.jp/meti_lib/report/2021FY/000617.pdf
METI,2023-03-02,令和３年度産業保安等技術基準策定研究開発等（リコール等製品安全広報効果実態調査事業）【調査報告書】,MS&ADインターリスク総研,"産業保安グループ
製品安全課製品事故対策室",https://www.meti.go.jp/meti_lib/report/2021FY/000618.pdf
METI,2023-02-24,令和３年度「新エネルギー等の導入促進のための広報等事業委託費における再エネ導入・運転人材育成支援事業（木質バイオマス発電における人材育成）」テキスト,一般社団法人日本木質バイオマスエネルギー協会,"資源エネルギー庁
省エネルギー・新エネルギー部新エネルギー課",https://www.meti.go.jp/meti_lib/report/2021FY/000196.pdf
METI,2023-02-24,令和３年度質の高いエネルギーインフラの海外展開に向けた事業実施可能性調査事業（スコットランドにおける洋上風力電力による洋上浮体式水素製造プラントの技術検証と事業化初期調査）報告書,J-DeEP技術研究組合,"資源エネルギー庁
省エネルギー・新エネルギー部政策課国際室",https://www.meti.go.jp/meti_lib/report/2021FY/000592.pdf
METI,2023-02-24,令和３年度質の高いエネルギーインフラの海外展開に向けた事業実施可能性調査事業委託費（我が国企業によるインフラ海外展開促進調査）ロシア連邦・北極海航路沿岸におけるＬＮＧ・風力活用計画等策定及び事業実施可能性調査事業報告書,駒井ハルテック,"資源エネルギー庁
省エネルギー・新エネルギー部政策課国際室",https://www.meti.go.jp/meti_lib/report/2021FY/000593.pdf
METI,2023-02-24,令和３年度質の高いエネルギーインフラの海外展開に向けた事業実施可能性調査事業委託費（我が国企業によるインフラ海外展開促進調査）ロシア連邦・北極海航路沿岸におけるＬＮＧ・風力活用計画等策定及び事業実施可能性調査事業報告書,三井物産,"資源エネルギー庁
省エネルギー・新エネルギー部政策課国際室",https://www.meti.go.jp/meti_lib/report/2021FY/000593.pdf
METI,2023-02-24,令和３年度質の高いエネルギーインフラの海外展開に向けた事業実施可能性調査事業委託費（我が国企業によるインフラ海外展開促進調査）ロシア連邦・北極海航路沿岸におけるＬＮＧ・風力活用計画等策定及び事業実施可能性調査事業報告書,野村総合研究所,"資源エネルギー庁
省エネルギー・新エネルギー部政策課国際室",https://www.meti.go.jp/meti_lib/report/2021FY/000593.pdf
METI,2023-02-24,令和３年度新興国等におけるエネルギー使用合理化等に資する事業（省エネ等ビジネス世界展開促進事業）調査報告書,一般財団法人省エネルギーセンター,"資源エネルギー庁
省エネルギー・新エネルギー部政策課国際室",https://www.meti.go.jp/meti_lib/report/2021FY/040595.pdf
METI,2023-02-24,令和３年度新興国等におけるエネルギー使用合理化等に資する事業（日中省エネルギー等・環境ビジネス推進事業）報告書,一般財団法人日中経済協会,"資源エネルギー庁
省エネルギー・新エネルギー部政策課国際室",https://www.meti.go.jp/meti_lib/report/2021FY/000596.pdf
METI,2023-02-24,令和３年度補正信頼あるグローバル・バリューチェーン構築に向けた日本企業のサステナビリティ対応促進のための海外実証・国際枠組み構築等事業調査報告書概要版,西村あさひ法律事務所,"大臣官房
ビジネス・人権政策調整室",https://www.meti.go.jp/meti_lib/report/2021FY/000599.pdf
METI,2023-02-24,令和３年度補正信頼あるグローバル・バリューチェーン構築に向けた日本企業のサステナビリティ対応促進のための海外実証・国際枠組み構築等事業調査報告書詳細版,西村あさひ法律事務所,"大臣官房
ビジネス・人権政策調整室",https://www.meti.go.jp/meti_lib/report/2021FY/000600.pdf
METI,2023-02-24,令和３年度新エネルギー等の導入促進のための広報等事業（地域での洋上風力発電に関する案件形成の促進に向けた調査事業）報告書,公益財団法人海洋生物環境研究所,"資源エネルギー庁
省エネルギー・新エネルギー部新エネルギー課風力政策室",https://www.meti.go.jp/meti_lib/report/2021FY/000683.pdf
METI,2023-02-17,令和３年度地域企業の経営のデジタル化成功事例の調査・広報事業　業務報告書,ブレインワークス,"東北経済産業局
地域経済部製造産業・情報政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000584.pdf
METI,2023-02-17,令和３年度中小企業サイバーセキュリティ対策支援促進事業（東北地域セキュリティコミュニティ形成促進支援事業）報告書,特定非営利活動法人みちのく情報セキュリティ推進機構,"東北経済産業局
地域経済部製造産業・情報政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000585.pdf
METI,2023-02-17,令和３年度商取引・サービス環境の適正化に係る事業（ポスト・コロナにおける持続的な海外需要獲得戦略の策定に向けた調査等事業）調査研究報告書,一般財団法人デジタルコンテンツ協会,"商務・サービスグループ
クールジャパン政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000587.pdf
METI,2023-02-17,令和３年度商取引・サービス環境の適正化に係る事業報告書（ファッションによる新たな価値創造に関する調査研究事業）,ローランド・ベルガー,"商務・サービスグループ
クールジャパン政策課
ファッション政策室
",https://www.meti.go.jp/meti_lib/report/2021FY/000588.pdf
METI,2023-02-17,令和３年度戦略的国際標準化加速事業：企業を対象とした市場形成力の評価方法と能力開発に関する調査最終報告書,オウルズコンサルティンググループ,"産業技術環境局
基準認証政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000589.pdf
METI,2023-02-17,令和３年度原子力の利用状況等に関する調査事業（多核種除去設備等処理水の処分技術等に関する調査研究）調査報告書,三菱総合研究所,"資源エネルギー庁
電力・ガス事業部原子力政策課原子力発電所事故収束対応室",https://www.meti.go.jp/meti_lib/report/2021FY/000590.pdf
METI,2023-02-17,令和３年度燃料安定供給対策に関する調査（石油販売業管理システム及び揮発油販売業管理システムの機能拡充等）調査結果報告書,ジャパン・コンピュータ・テクノロジー,"資源エネルギー庁
資源・燃料部石油流通課",https://www.meti.go.jp/meti_lib/report/2021FY/000591.pdf
METI,2023-02-10,令和３年度ものづくり中小企業事業化支援調査事業ニューノーマル時代に対応した新たな価値創造に向けた事業化支援調査成果報告書,ドゥリサーチ研究所,"東北経済産業局
地域経済部製造産業・情報政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000564.pdf
METI,2023-02-10,令和３年度無人自動運転等の先進MaaS実装加速化推進事業（四国地域における新たなモビリティサービス産業創出及び周辺関連産業との連携可能性調査及びスマートモビリティチャレンジ地域シンポジウム四国開催事業）実施報告書,いよぎん地域経済研究センター,"四国経済産業局
地域経済部地域経済課産業技術室",https://www.meti.go.jp/meti_lib/report/2021FY/000565.pdf
METI,2023-02-10,令和３年度産業経済研究委託事業（日本企業の税務対応状況等に係る調査研究及び第四次産業革命の進展等の経済社会構造の変化と税制に関する調査事業）報告書,エヌ・ティ・ティ・データ経営研究所,"経済産業政策局
企業行動課",https://www.meti.go.jp/meti_lib/report/2021FY/000567.pdf
METI,2023-02-10,令和３年度産業経済研究委託事業（日本企業の税務対応状況等に係る調査研究及び第四次産業革命の進展等の経済社会構造の変化と税制に関する調査事業）報告書概要版,エヌ・ティ・ティ・データ経営研究所,"経済産業政策局
企業行動課",https://www.meti.go.jp/meti_lib/report/2021FY/000568.pdf
METI,2023-02-10,令和３年度産業経済研究委託事業（日本企業の税務対応状況等に係る調査研究及び第四次産業革命の進展等の経済社会構造の変化と税制に関する調査事業）報告書概要版（英訳）,エヌ・ティ・ティ・データ経営研究所,"経済産業政策局
企業行動課",https://www.meti.go.jp/meti_lib/report/2021FY/000569.pdf
METI,2023-02-10,令和３年度産業経済研究委託事業（デジタル化等による産業構造の変化を踏まえた、日本経済の持続的成長・発展のための政策手法の検討に向けた調査）調査報告書,A.T.カーニー,"経済産業政策局
企業行動課",https://www.meti.go.jp/meti_lib/report/2021FY/000570.pdf
METI,2023-02-10,令和３年度皮革産業振興対策調査等（日本製革製履物の海外PR等のための海外見本市出展）事業成果報告書（公開版）,伊藤忠ファッションシステム,"製造産業局
生活製品課",https://www.meti.go.jp/meti_lib/report/2021FY/000571.pdf
METI,2023-02-10,令和３年度地球温暖化対策における国際機関等連携事業委託費（「TCFDサミット」開催及び各国サステナブル・ファイナンス政策等の動向調査に関する委託調査）報告書,日本コンベンションサービス,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000572.pdf
METI,2023-02-10,令和３年度地球温暖化・資源循環対策等に資する調査委託費（令和２年度実績に基づく低炭素社会実行計画の削減効果評価等事業）調査報告書,一般財団法人日本エネルギー経済研究所,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000573.pdf
METI,2023-02-10,令和３年度地球温暖化・資源循環対策等に資する調査委託費（気候変動をめぐる投資・金融の動向を踏まえた企業活動に関する調査事業及び普及活動）報告書,三菱総合研究所,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000574.pdf
METI,2023-02-10,令和３年度国内における温室効果ガス排出削減・吸収量認証制度の実施委託費（Ｊ－クレジット制度運営等業務）報告書,みずほリサーチ&テクノロジーズ,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000575.pdf
METI,2023-02-10,令和３年度クライメート・イノベーション・ファイナンス推進事業委託費（トランジション・ファイナンスのあり方に関する調査）報告書,野村総合研究所,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000576.pdf
METI,2023-02-10,令和３年度クライメート・イノベーション・ファイナンス推進事業委託費（イノベーション・ファイナンスのあり方に関する調査）報告書,野村総合研究所,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000577.pdf
METI,2023-02-10,令和３年度国内における温室効果ガス排出削減・吸収量認証制度の実施委託費（国内における環境価値取引市場の動向調査）報告書,みずほリサーチ&テクノロジーズ,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000578.pdf
METI,2023-02-10,令和３年度内外一体の経済成長戦略構築にかかる国際経済調査事業（環境負荷の見える化に向けたＬＣＡ（ライフサイクルアセスメント）／ＣＦＰ（カーボンフットプリント）に関する調査）調査報告書,野村総合研究所,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000579.pdf
METI,2023-02-10,令和３年度内外一体の経済成長戦略構築にかかる国際経済調査事業（サプライチェーンにおける脱炭素化に関する調査）最終報告書,ボストン・コンサルティング・グループ,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000580.pdf
METI,2023-02-10,令和３年度国内における温室効果ガス排出削減・吸収量認証制度の実施委託費（個人向け補助事業等に係るプログラム型プロジェクトの運営・管理・拡充）調査報告書,北電総合設計,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000581.pdf
METI,2023-02-10,令和３年度国内における温室効果ガス排出削減・吸収量認証制度の実施委託費（世界全体でのカーボンニュートラル実現のための経済的手法等のあり方に関する等調査）調査報告書,一般財団法人日本エネルギー経済研究所,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000582.pdf
METI,2023-02-10,令和３年度産業経済研究委託事業（トークンのクレジット取引への活用可能性調査）報告書,野村総合研究所,"産業技術環境局
環境政策課環境経済室",https://www.meti.go.jp/meti_lib/report/2021FY/000583.pdf
METI,2023-02-03,令和３年度産業経済研究委託事業（諸外国における支配的事業者に対する規制の在り方に関する調査事業）報告書,三菱UFJリサーチ&コンサルティング,"電力・ガス取引監視等委員会
取引制度企画室",https://www.meti.go.jp/meti_lib/report/2021FY/000554.pdf
METI,2023-02-03,令和３年度産業経済研究委託費（企業の雇用状況等に関する調査研究）報告書,東京商工リサーチ,"中小企業庁
事業環境部企画課",https://www.meti.go.jp/meti_lib/report/2021FY/000555.pdf
METI,2023-02-03,令和３年度内外一体の経済成長戦略構築にかかる国際経済調査事業文化資本経営促進に関する調査研究事業成果報告書,一般社団法人芸術と創造,"商務サービスグループ
クールジャパン政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000556.pdf
METI,2023-02-03,令和３年度商取引・サービス環境の適正化に係る事業に関する報告書(ヴィジュアルアートによる組織活性化調査実証事業）,トウキョウ・デックス合同会社,"商務・サービスグループ
クールジャパン政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000557.pdf
METI,2023-02-03,令和３年度展示会等のイベント産業高度化推進事業（ファッションビジネスの新市場獲得時の留意事項に関する調査）（要約版）,矢野経済研究所,"商務・サービスグループ
クールジャパン政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000558.pdf
METI,2023-02-03,令和３年度展示会等のイベント産業高度化推進事業（ファッションビジネスの新市場獲得時の留意事項に関する調査）（詳細版）,矢野経済研究所,"商務・サービスグループ
クールジャパン政策課",https://www.meti.go.jp/meti_lib/report/2021FY/000559.pdf
METI,2023-02-03,令和３年度中小企業実態調査事業 （地域におけるイベント・エンターテイメント産業の新たな在り方検討事業）我が国の新・デザイン政策研究～海外のデザイン政策動向・教育事例調査、デザインが企業経営に与える効果の先行研究レビュー～概要版報告書,三菱総合研究所,"商務・サービスグループ
クールジャパン政策課デザイン政策室",https://www.meti.go.jp/meti_lib/report/2021FY/000560.pdf
METI,2023-02-03,令和３年度中小企業実態調査事業 （地域におけるイベント・エンターテイメント産業の新たな在り方検討事業）我が国の新・デザイン政策研究～海外のデザイン政策動向・教育事例調査、デザインが企業経営に与える効果の先行研究レビュー～詳細版報告書,三菱総合研究所,"商務・サービスグループ
クールジャパン政策課デザイン政策室",https://www.meti.go.jp/meti_lib/report/2021FY/000561.pdf
METI,2023-02-03,令和３年度産業経済研究委託事業（小規模事業者持続化補助金効果分析調査事業）報告書,帝国データバンク,"中小企業庁
経営支援部小規模企業振興課",https://www.meti.go.jp/meti_lib/report/2021FY/000562.pdf
METI,2023-02-03,令和３年度沖縄地域MaaS 導入推進調査事業 報告書,パシフィックコンサルタンツ,"沖縄総合事務局
経済産業部地域経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000563.pdf
METI,2023-01-27,令和３年度中小企業実態調査委託費（研究開発型中小企業の契約等に係る企業法務実態調査事業）調査報告書,東京商工リサーチ,"中国経済産業局
地域経済部産業技術連携課",https://www.meti.go.jp/meti_lib/report/2021FY/000543.pdf
METI,2023-01-27,令和３年度中国地域における自動走行・MaaS等の社会実装に向けた取組地域拡大事業調査報告書,福山コンサルタント,"中国経済産業局
地域経済部自動車関連産業室",https://www.meti.go.jp/meti_lib/report/2021FY/000544.pdf
METI,2023-01-27,令和３年度産業経済研究委託事業（事業再生の円滑化に関する調査等）英独仏韓における多数決原理に基づく倒産前手続（私的整理手続）に関する調査報告書,長島・大野・常松法律事務所,"経済産業政策局
産業創造課",https://www.meti.go.jp/meti_lib/report/2021FY/000545.pdf
METI,2023-01-27,令和３年度地球温暖化・資源循環対策等に資する調査委託費（我が国の脱炭素化に向けた取組の産業等への影響調査）調査報告書,シード・プランニング,"産業技術環境局
環境政策課カーボンニュートラル実行計画企画推進室",https://www.meti.go.jp/meti_lib/report/2021FY/000546.pdf
METI,2023-01-27,令和３年度中小企業実態調査委託費（経営力向上計画の生産性向上に資する効果についての調査研究）調査報告書,リベルタス・コンサルティング,"中小企業庁
事業環境部企画課",https://www.meti.go.jp/meti_lib/report/2021FY/000547.pdf
METI,2023-01-27,令和３年度地域経済産業活性化対策調査事業（道内における宇宙関連企業の実態と宇宙関連ビジネス展開可能性調査事業）調査報告書,一般社団法人北海道機械工業会,"北海道経済産業局
地域経済部製造・情報産業課",https://www.meti.go.jp/meti_lib/report/2021FY/000549.pdf
METI,2023-01-27,令和３年度北海道におけるMaaS実装化に資する収益循環モデルの事業性調査・分析事業「江差マース」事業実施報告書,サツドラホールディングス,"北海道経済産業局
地域経済部製造・情報産業課",https://www.meti.go.jp/meti_lib/report/2021FY/000550.pdf
METI,2023-01-27,令和３年度ヘルスケアサービス社会実装事業（イノベーション促進支援等事業）報告書,三菱総合研究所,"商務・サービスグループ
ヘルスケア産業課",https://www.meti.go.jp/meti_lib/report/2021FY/000607.pdf
METI,2023-01-18,令和３年度質の高いインフラの海外展開に向けた事業実施可能性調査事業 インド国・ムンバイ沿岸（バーソバ～ビラール間）海上道路建設計画調査最終報告書,パデコ,"貿易経済協力局
通商金融課資金協力室",https://www.meti.go.jp/meti_lib/report/2021FY/000506.pdf
METI,2023-01-18,令和３年度質の高いインフラの海外展開に向けた事業実施可能性調査事業 インド国・ムンバイ沿岸（バーソバ～ビラール間）海上道路建設計画調査最終報告書（英語版）,パデコ,"貿易経済協力局
通商金融課資金協力室",https://www.meti.go.jp/meti_lib/report/2021FY/000507.pdf
METI,2023-01-18,令和３年度戦略的基盤技術高度化・連携支援事業（価値創造チャレンジ事業）調査報告書,リバネス,"関東経済産業局
産業部製造産業課",https://www.meti.go.jp/meti_lib/report/2021FY/000533.pdf
METI,2023-01-18,令和３年度地域中堅・中小企業に関するサプライチェーン基盤強化支援事業調査報告書,リベルタス・コンサルティング,"関東経済産業局
産業部製造産業課",https://www.meti.go.jp/meti_lib/report/2021FY/000534.pdf
METI,2023-01-18,令和３年度中国地域における地域未来牽引企業等の経営デジタル化・DXの実態調査報告書,東京商工リサーチ,"中国経済産業局
地域経済部地域経済課",https://www.meti.go.jp/meti_lib/report/2021FY/000535.pdf
METI,2023-01-18,令和３年度固定価格買取制度等の効率的・安定的な運用のための業務（固定価格買取制度における認定審査等の効率化に関する調査）概要,スタッフサービス,"近畿経済産業局
資源エネルギー環境部エネルギー対策課",https://www.meti.go.jp/meti_lib/report/2021FY/000536.pdf
METI,2023-01-18,令和３年度固定価格買取制度等の効率的・安定的な運用のための業務（近畿経済産業局の固定価格買取制度における事業計画実施状況等の円滑な遂行に関する調査）概要,エコリンクス,"近畿経済産業局
資源エネルギー環境部エネルギー対策課",https://www.meti.go.jp/meti_lib/report/2021FY/000537.pdf
